date,ckzbj,USDCNY,hqckll,dqckll_3,dqckll_6,dqdkll_1y,ccqdklv_5y,gjjdkll_5y,shibor_gy,shibor_1,shibor_1y,zzgz_1,zzgz_2,zzgz_1y,zzgz_10y
2013/04/27,,,,,,,,,3.0160 ,3.5850 ,4.4000 ,2.8100 ,2.6746 ,2.7905 ,3.4311 
2013/04/28,,,,,,,,,2.8300 ,3.4420 ,4.4000 ,2.7500 ,2.6685 ,2.7842 ,3.4314 
2013/04/29,,6.2361 ,,,,,,,,,,,,,
2013/04/30,,6.2309 ,,,,6.00 ,,,,,,,,,
2013/05/02,,6.2254 ,,,,,,,2.8000 ,3.3000 ,4.4000 ,2.6080 ,2.6415 ,2.7768 ,3.4119 
2013/05/03,,6.2261 ,,,,,,,3.0000 ,3.2330 ,4.4000 ,2.5417 ,2.5978 ,2.7759 ,3.4212 
2013/05/06,,6.2327 ,,,,,,,2.7800 ,3.2330 ,4.4000 ,2.5417 ,2.6128 ,2.8008 ,3.4354 
2013/05/07,,6.2332 ,,,,,,,2.3600 ,3.2500 ,4.4000 ,2.5587 ,2.6127 ,2.8052 ,3.4261 
2013/05/08,,6.2137 ,,,,,,,2.1100 ,3.2565 ,4.4000 ,2.5652 ,2.6371 ,2.8329 ,3.4345 
2013/05/09,,6.2029 ,,,,,,,2.1100 ,3.2725 ,4.4000 ,2.5812 ,2.6570 ,2.8330 ,3.4317 
2013/05/10,,6.2172 ,,,,,,,2.1400 ,3.2740 ,4.4000 ,2.5827 ,2.6620 ,2.8305 ,3.4212 
2013/05/13,,6.2259 ,,,,,,,2.1573 ,3.3180 ,4.4000 ,2.6267 ,2.6631 ,2.8416 ,3.4238 
2013/05/14,,6.2209 ,,,,,,,2.2400 ,3.3100 ,4.4000 ,2.6187 ,2.6589 ,2.8412 ,3.4248 
2013/05/15,,6.2270 ,,,,,,,2.2445 ,3.2530 ,4.4000 ,2.5617 ,2.6987 ,2.8298 ,3.4218 
2013/05/16,,6.2309 ,,,,,,,2.7020 ,3.4000 ,4.4000 ,2.7087 ,2.7132 ,2.8459 ,3.4219 
2013/05/17,,,,,,,,,2.8439 ,3.9670 ,4.4000 ,3.0088 ,2.7054 ,2.8622 ,3.4213 
2013/05/20,,6.2391 ,,,,,,,2.9570 ,4.5170 ,4.4000 ,3.4588 ,2.7595 ,2.8653 ,3.4253 
2013/05/21,,6.2182 ,,,,,,,3.3600 ,4.5120 ,4.4000 ,3.4538 ,2.7595 ,2.8812 ,3.4253 
2013/05/22,,6.2209 ,,,,,,,3.4240 ,4.4560 ,4.4000 ,3.3978 ,2.7718 ,2.8714 ,3.4153 
2013/05/23,,6.2290 ,,,,,,,3.6810 ,4.6350 ,4.4000 ,3.3768 ,2.7642 ,2.8649 ,3.4130 
2013/05/24,,6.2338 ,,,,,,,3.5040 ,4.5950 ,4.4000 ,3.3368 ,2.7442 ,2.8673 ,3.4181 
2013/05/27,,6.2250 ,,,,,,,3.5600 ,4.3910 ,4.4000 ,3.1328 ,2.7523 ,2.8655 ,3.4166 
2013/05/28,,6.2229 ,,,,,,,3.3500 ,4.1457 ,4.4000 ,3.0875 ,2.7549 ,2.8609 ,3.4206 
2013/05/29,,6.2299 ,,,,,,,3.0500 ,3.6800 ,4.4000 ,2.8218 ,2.8049 ,2.8610 ,3.4340 
2013/05/30,,6.2543 ,,,,,,,3.3900 ,3.7500 ,4.4000 ,2.8918 ,2.7910 ,2.8609 ,3.4340 
2013/05/31,,6.2659 ,,,,6.00 ,,,4.5010 ,4.0160 ,4.4000 ,3.1578 ,2.8300 ,2.8682 ,3.4399 
2013/06/03,,6.2518 ,,,,,,,4.5990 ,4.5010 ,4.4000 ,3.3590 ,2.8234 ,2.8714 ,3.4478 
2013/06/04,,6.2494 ,,,,,,,4.5170 ,4.3805 ,4.4000 ,3.3326 ,2.8268 ,2.8812 ,3.4603 
2013/06/05,,6.2484 ,,,,,,,4.6230 ,4.5120 ,4.4000 ,3.4776 ,2.8469 ,2.9112 ,3.4615 
2013/06/06,,6.2542 ,,,,,,,5.9820 ,5.0900 ,4.4000 ,3.7637 ,2.8716 ,2.9362 ,3.4651 
2013/06/07,,6.2527 ,,,,,,,8.2940 ,6.3415 ,4.4000 ,4.8152 ,3.0485 ,3.0309 ,3.4822 
2013/06/08,,,,,,,,,9.5810 ,6.6460 ,4.4000 ,4.8197 ,3.1068 ,3.1007 ,3.4822 
2013/06/09,,,,,,,,,7.4900 ,6.8110 ,4.4000 ,4.4084 ,3.0886 ,3.0844 ,3.4491 
2013/06/10,,6.2742 ,,,,,,,,,,,,,
2013/06/11,,6.2810 ,,,,,,,,,,,,,
2013/06/13,,6.2841 ,,,,,,,6.6910 ,6.9620 ,4.4000 ,4.2494 ,3.5979 ,3.0859 ,3.4591 
2013/06/14,,6.2752 ,,,,,,,6.9680 ,7.2100 ,4.4000 ,4.2090 ,3.6084 ,3.1024 ,3.4689 
2013/06/17,,6.2671 ,,,,,,,4.8130 ,7.2820 ,4.4000 ,4.3589 ,3.5416 ,3.1000 ,3.4785 
2013/06/18,,6.2730 ,,,,,,,5.5960 ,7.1780 ,4.4000 ,4.4545 ,3.7703 ,3.1509 ,3.4818 
2013/06/19,,6.2810 ,,,,,,,7.6600 ,7.6150 ,4.4000 ,4.8915 ,4.0443 ,3.2606 ,3.5516 
2013/06/20,,6.2966 ,,,,,,,13.4440 ,9.3990 ,4.4005 ,6.5750 ,5.6346 ,3.5606 ,3.7016 
2013/06/21,,6.3017 ,,,,,,,8.4920 ,9.6980 ,4.4156 ,6.4661 ,5.6411 ,3.6106 ,3.6014 
2013/06/24,,6.3078 ,,,,,,,6.4890 ,7.3550 ,4.4210 ,5.6231 ,5.5270 ,3.6504 ,3.5999 
2013/06/25,,6.3047 ,,,,,,,5.7360 ,8.4180 ,4.4295 ,5.1389 ,5.2650 ,3.6504 ,3.5999 
2013/06/26,,6.3037 ,,,,,,,5.5530 ,8.5450 ,4.4215 ,4.8537 ,4.5450 ,3.5738 ,3.5500 
2013/06/27,,6.3072 ,,,,,,,5.5610 ,8.3840 ,4.4198 ,4.6927 ,4.1565 ,3.4463 ,3.5231 
2013/06/28,,6.2980 ,,,,,,,4.9410 ,7.3500 ,4.4148 ,4.5450 ,4.0465 ,3.4812 ,3.5125 
2013/06/30,,,,,,6.00 ,,,,,,,,,
2013/07/01,,,,,,,,,4.4560 ,6.8800 ,4.4125 ,4.3250 ,3.9000 ,3.4706 ,3.5245 
2013/07/02,,6.2891 ,,,,,,,3.7860 ,5.8000 ,4.4070 ,3.9396 ,3.8683 ,3.3721 ,3.5243 
2013/07/03,,6.3007 ,,,,,,,3.4000 ,5.2000 ,4.4022 ,3.7669 ,3.7483 ,3.4212 ,3.5302 
2013/07/04,,6.3004 ,,,,,,,3.3480 ,5.1020 ,4.4000 ,3.6645 ,3.5683 ,3.3912 ,3.5102 
2013/07/05,,6.2984 ,,,,,,,3.3800 ,4.7885 ,4.4000 ,3.4312 ,3.4405 ,3.3716 ,3.5127 
2013/07/08,,6.3023 ,,,,,,,3.2560 ,4.3000 ,4.4000 ,3.3144 ,3.3907 ,3.3916 ,3.5177 
2013/07/09,,6.2946 ,,,,,,,3.2490 ,4.2980 ,4.4000 ,3.3787 ,3.4407 ,3.4016 ,3.5202 
2013/07/10,,6.2938 ,,,,,,,3.2510 ,4.2690 ,4.4000 ,3.4576 ,3.4707 ,3.5001 ,3.5802 
2013/07/11,,6.2887 ,,,,,,,3.3547 ,4.3510 ,4.4000 ,3.4786 ,3.5207 ,3.5001 ,3.5902 
2013/07/12,,6.2852 ,,,,,,,3.3000 ,4.1280 ,4.4000 ,3.4962 ,3.5407 ,3.5006 ,3.6001 
2013/07/15,,6.2872 ,,,,,,,3.2998 ,4.2705 ,4.4000 ,3.5134 ,3.5660 ,3.4998 ,3.6102 
2013/07/16,,6.2823 ,,,,,,,3.0130 ,4.4240 ,4.4000 ,3.4421 ,3.5623 ,3.4299 ,3.6190 
2013/07/17,,6.2714 ,,,,,,,2.9680 ,4.5300 ,4.4000 ,3.4870 ,3.5616 ,3.4345 ,3.6690 
2013/07/18,,6.2791 ,,,,,,,2.9980 ,4.6100 ,4.4000 ,3.4649 ,3.5324 ,3.4544 ,3.6903 
2013/07/19,,6.2802 ,,,,,,,3.0400 ,4.6690 ,4.4000 ,3.5239 ,3.5424 ,3.4624 ,3.7051 
2013/07/22,,6.2772 ,,,,,,,3.1035 ,4.8060 ,4.4000 ,3.5924 ,3.5824 ,3.5248 ,3.7401 
2013/07/23,,6.2732 ,,,,,,,3.1355 ,4.9900 ,4.4000 ,3.6124 ,3.6124 ,3.5503 ,3.7602 
2013/07/24,,6.2746 ,,,,,,,3.2300 ,5.2930 ,4.4000 ,3.7124 ,3.6424 ,3.5746 ,3.7952 
2013/07/25,,6.2829 ,,,,,,,3.3495 ,5.4680 ,4.4000 ,3.6824 ,3.6426 ,3.5107 ,3.7102 
2013/07/26,,6.2774 ,,,,,,,3.5500 ,5.7220 ,4.4000 ,3.5920 ,3.5926 ,3.5034 ,3.7152 
2013/07/29,,6.2810 ,,,,,,,3.7030 ,5.9880 ,4.4000 ,3.6220 ,3.5426 ,3.5128 ,3.7228 
2013/07/30,,6.2973 ,,,,,,,3.6410 ,5.8890 ,4.4000 ,3.5620 ,3.4926 ,3.5000 ,3.7227 
2013/07/31,,6.2961 ,,,,6.00 ,,,3.6990 ,5.3400 ,4.4000 ,3.5420 ,3.4426 ,3.4908 ,3.7214 
2013/08/01,,6.2978 ,,,,,,,3.5490 ,4.8460 ,4.4000 ,3.5020 ,3.3926 ,3.4347 ,3.7053 
2013/08/02,,6.2966 ,,,,,,,3.2539 ,4.6420 ,4.4000 ,3.3920 ,3.3889 ,3.3938 ,3.7034 
2013/08/05,,6.2819 ,,,,,,,3.1000 ,4.5750 ,4.4000 ,3.4312 ,3.3852 ,3.4190 ,3.7104 
2013/08/06,,6.2771 ,,,,,,,3.1000 ,4.6005 ,4.4000 ,3.5230 ,3.4361 ,3.4047 ,3.7153 
2013/08/07,,6.2796 ,,,,,,,3.1005 ,4.5800 ,4.4000 ,3.5025 ,3.4343 ,3.4069 ,3.7703 
2013/08/08,,6.2749 ,,,,,,,3.1641 ,4.5950 ,4.4000 ,3.5175 ,3.4690 ,3.4271 ,3.8455 
2013/08/09,,6.2599 ,,,,,,,2.9140 ,4.5350 ,4.4000 ,3.3975 ,3.4090 ,3.4333 ,3.8407 
2013/08/12,,6.2607 ,,,,,,,2.9645 ,4.5000 ,4.4000 ,3.3975 ,3.4040 ,3.4479 ,3.8513 
2013/08/13,,6.2637 ,,,,,,,3.2253 ,4.5240 ,4.4000 ,3.3775 ,3.3940 ,3.4837 ,3.9252 
2013/08/14,,,,,,,,,3.4350 ,4.5050 ,4.4000 ,3.3765 ,3.3935 ,3.5373 ,3.9516 
2013/08/15,,6.2551 ,,,,,,,3.2830 ,4.5170 ,4.4000 ,3.4221 ,3.4313 ,3.5541 ,3.9602 
2013/08/16,,6.2441 ,,,,,,,3.2090 ,4.5600 ,4.4000 ,3.4677 ,3.4932 ,3.6041 ,3.9401 
2013/08/19,,6.2440 ,,,,,,,3.4030 ,4.9250 ,4.4000 ,3.6502 ,3.5845 ,3.6241 ,4.0103 
2013/08/20,,6.2562 ,,,,,,,3.8540 ,5.2180 ,4.4000 ,3.9432 ,3.7360 ,3.6241 ,4.0881 
2013/08/21,,6.2533 ,,,,,,,3.5170 ,5.0400 ,4.4000 ,3.8052 ,3.7024 ,3.6341 ,4.0382 
2013/08/22,,6.2552 ,,,,,,,3.3570 ,4.9680 ,4.4000 ,3.7832 ,3.7014 ,3.6436 ,4.0302 
2013/08/23,,6.2483 ,,,,,,,3.2650 ,5.0160 ,4.4000 ,3.7332 ,3.6806 ,3.6435 ,3.9916 
2013/08/26,,6.2390 ,,,,,,,3.0370 ,5.0070 ,4.4000 ,3.7242 ,3.6711 ,3.6212 ,3.9555 
2013/08/27,,6.2406 ,,,,,,,3.0060 ,4.9740 ,4.4000 ,3.6912 ,3.6546 ,3.6215 ,3.9654 
2013/08/28,,6.2353 ,,,,,,,3.0980 ,4.9290 ,4.4000 ,3.6462 ,3.6271 ,3.6235 ,4.0222 
2013/08/29,,6.2426 ,,,,,,,2.9570 ,4.9030 ,4.4000 ,3.6202 ,3.6291 ,3.6086 ,4.0300 
2013/08/30,,6.2388 ,,,,,,,3.0340 ,4.8050 ,4.4000 ,3.6222 ,3.6208 ,3.6186 ,4.0354 
2013/08/31,,,,,,6.00 ,,,,,,,,,
2013/09/02,,6.2376 ,,,,,,,3.0188 ,4.6000 ,4.4000 ,3.4172 ,3.5285 ,3.6173 ,4.0356 
2013/09/03,,6.2344 ,,,,,,,3.0006 ,4.5230 ,4.4000 ,3.3402 ,3.4984 ,3.6173 ,4.0404 
2013/09/04,,6.2388 ,,,,,,,3.0050 ,4.5810 ,4.4000 ,3.3982 ,3.5524 ,3.5980 ,4.0550 
2013/09/05,,6.2317 ,,,,,,,2.8900 ,4.5740 ,4.4000 ,3.3912 ,3.5328 ,3.6055 ,4.0550 
2013/09/06,,6.2362 ,,,,,,,2.9500 ,4.4840 ,4.4000 ,3.3941 ,3.5228 ,3.6012 ,4.0455 
2013/09/09,,6.2317 ,,,,,,,2.9200 ,4.5980 ,4.4000 ,3.5081 ,3.5830 ,3.6106 ,4.0550 
2013/09/10,,6.2228 ,,,,,,,2.8955 ,4.8620 ,4.4000 ,3.7721 ,3.7216 ,3.6106 ,4.0650 
2013/09/11,,6.2284 ,,,,,,,3.0140 ,5.1380 ,4.4000 ,4.0481 ,3.8691 ,3.6106 ,4.1341 
2013/09/12,,6.2190 ,,,,,,,2.9670 ,5.3740 ,4.4000 ,4.1661 ,3.9491 ,3.5906 ,4.1291 
2013/09/13,,6.2130 ,,,,,,,2.9790 ,5.4834 ,4.4000 ,4.2208 ,3.9368 ,3.6106 ,4.1406 
2013/09/16,,6.2086 ,,,,,,,3.0080 ,5.6700 ,4.4000 ,4.1708 ,3.9328 ,3.5906 ,4.1201 
2013/09/17,,6.2118 ,,,,,,,3.4930 ,5.8360 ,4.4000 ,4.1708 ,3.9328 ,3.5906 ,4.0721 
2013/09/18,,6.2092 ,,,,,,,3.5570 ,5.9130 ,4.4000 ,4.1408 ,3.9222 ,3.5906 ,4.0502 
2013/09/19,,6.1921 ,,,,,,,,,,,,,
2013/09/22,,,,,,,,,3.5730 ,5.9480 ,4.4000 ,4.1408 ,3.8809 ,3.5730 ,3.9851 
2013/09/23,,6.1901 ,,,,,,,3.8150 ,6.0040 ,4.4000 ,4.1968 ,3.8800 ,3.5881 ,4.0095 
2013/09/24,,6.1941 ,,,,,,,3.6144 ,6.1089 ,4.4000 ,4.3017 ,3.8500 ,3.6100 ,4.0201 
2013/09/25,,6.2019 ,,,,,,,3.3470 ,5.8560 ,4.4000 ,4.2488 ,3.8434 ,3.6000 ,4.0202 
2013/09/26,,6.1982 ,,,,,,,3.1120 ,5.4350 ,4.4000 ,4.0278 ,3.7817 ,3.5501 ,3.9901 
2013/09/27,,6.2024 ,,,,,,,3.1477 ,5.3300 ,4.4000 ,4.0028 ,3.7636 ,3.5501 ,4.0002 
2013/09/29,,,,,,,,,3.1500 ,5.3000 ,4.4000 ,3.9728 ,3.7572 ,3.5601 ,4.0002 
2013/09/30,,6.2009 ,,,,6.00 ,,,3.1260 ,5.3000 ,4.4000 ,3.9428 ,3.7572 ,3.5451 ,3.9954 
2013/10/02,,6.1954 ,,,,,,,,,,,,,
2013/10/03,,6.1894 ,,,,,,,,,,,,,
2013/10/04,,6.1852 ,,,,,,,,,,,,,
2013/10/07,,6.1840 ,,,,,,,,,,,,,
2013/10/08,,6.1836 ,,,,,,,3.0520 ,5.1780 ,4.4000 ,3.8208 ,3.7673 ,3.5451 ,3.9903 
2013/10/09,,6.1856 ,,,,,,,3.2320 ,5.2130 ,4.4000 ,3.8558 ,3.7673 ,3.5539 ,4.0316 
2013/10/10,,6.1883 ,,,,,,,3.3280 ,5.1000 ,4.4000 ,3.8558 ,3.7567 ,3.5627 ,4.0166 
2013/10/11,,6.1690 ,,,,,,,3.1000 ,5.0000 ,4.4000 ,3.8558 ,3.7521 ,3.5427 ,4.0265 
2013/10/12,,,,,,,,,3.0270 ,4.8050 ,4.4000 ,3.7608 ,3.7421 ,3.5427 ,4.0263 
2013/10/14,,,,,,,,,3.1130 ,4.8500 ,4.4000 ,3.8058 ,3.7493 ,3.5427 ,4.0663 
2013/10/15,,6.1526 ,,,,,,,3.1170 ,4.7130 ,4.4000 ,3.7988 ,3.7493 ,3.5169 ,4.0791 
2013/10/16,,6.1453 ,,,,,,,3.0550 ,4.8570 ,4.4000 ,3.7918 ,3.7684 ,3.5169 ,4.0966 
2013/10/17,,6.1566 ,,,,,,,3.0380 ,4.7300 ,4.4000 ,3.7848 ,3.7484 ,3.5469 ,4.0966 
2013/10/18,,6.1541 ,,,,,,,3.0010 ,4.6130 ,4.4000 ,3.6984 ,3.6984 ,3.5469 ,4.1055 
2013/10/21,,6.1543 ,,,,,,,3.0600 ,4.6830 ,4.4000 ,3.6388 ,3.6584 ,3.5522 ,4.1105 
2013/10/22,,6.1567 ,,,,,,,3.0520 ,4.7070 ,4.4000 ,3.6188 ,3.6181 ,3.5522 ,4.1305 
2013/10/23,,6.1477 ,,,,,,,3.7800 ,4.8140 ,4.4000 ,3.5988 ,3.6176 ,3.5645 ,4.1491 
2013/10/24,,6.1516 ,,,,,,,4.0880 ,5.4000 ,4.4000 ,4.1848 ,3.6377 ,3.6445 ,4.1940 
2013/10/25,,6.1525 ,,,,,,,4.3670 ,6.4220 ,4.4000 ,4.1848 ,3.7377 ,3.7445 ,4.2140 
2013/10/28,,6.1524 ,,,,,,,4.4340 ,6.4770 ,4.4000 ,4.1848 ,3.8077 ,3.7649 ,4.2040 
2013/10/29,,6.1547 ,,,,,,,4.4460 ,6.1620 ,4.4000 ,4.1340 ,3.9077 ,3.7852 ,4.2173 
2013/10/30,,6.1577 ,,,,,,,5.2300 ,5.9240 ,4.4000 ,4.0834 ,3.8429 ,4.0152 ,4.2173 
2013/10/31,,6.1572 ,,,,6.00 ,,,4.5900 ,5.3340 ,4.4000 ,3.9710 ,3.8532 ,3.9752 ,4.1806 
2013/11/01,,6.1619 ,,,,,,,4.2883 ,5.1620 ,4.4000 ,3.8894 ,3.8132 ,3.9422 ,4.1556 
2013/11/04,,6.1633 ,,,,,,,4.0971 ,4.6050 ,4.4000 ,3.5324 ,3.7632 ,3.9222 ,4.1731 
2013/11/05,,6.1579 ,,,,,,,3.9147 ,4.6155 ,4.4000 ,3.5824 ,3.7132 ,3.9522 ,4.2106 
2013/11/06,,6.1590 ,,,,,,,3.6600 ,4.8690 ,4.4000 ,3.6835 ,3.7735 ,3.9752 ,4.2206 
2013/11/07,,6.1597 ,,,,,,,3.7300 ,4.9740 ,4.4000 ,3.7885 ,3.8228 ,4.0118 ,4.2945 
2013/11/08,,6.1582 ,,,,,,,3.7610 ,5.0770 ,4.4000 ,3.8915 ,3.8573 ,4.0214 ,4.3186 
2013/11/11,,6.1615 ,,,,,,,3.6000 ,5.2690 ,4.4000 ,4.0835 ,3.9896 ,4.1587 ,4.4034 
2013/11/12,,6.1582 ,,,,,,,3.3290 ,4.8650 ,4.4000 ,3.9372 ,4.0305 ,4.1209 ,4.4146 
2013/11/13,,6.1594 ,,,,,,,3.3360 ,5.2510 ,4.4000 ,3.9872 ,4.1090 ,4.1142 ,4.4628 
2013/11/14,,6.1586 ,,,,,,,4.1880 ,5.3250 ,4.4000 ,4.0612 ,4.1736 ,4.0956 ,4.5006 
2013/11/15,,6.1665 ,,,,,,,4.4540 ,5.9490 ,4.4000 ,4.6852 ,4.3934 ,4.1454 ,4.6006 
2013/11/18,,6.1613 ,,,,,,,4.5130 ,6.4050 ,4.4000 ,5.1412 ,4.5384 ,4.1560 ,4.6619 
2013/11/19,,6.1495 ,,,,,,,4.0750 ,6.1210 ,4.4000 ,4.8572 ,4.4584 ,4.1362 ,4.6722 
2013/11/20,,6.1460 ,,,,,,,4.0570 ,6.1790 ,4.4000 ,4.9152 ,4.4584 ,4.1808 ,4.7222 
2013/11/21,,6.1505 ,,,,,,,3.8890 ,6.2830 ,4.4000 ,4.9210 ,4.4097 ,4.1560 ,4.7009 
2013/11/22,,6.1515 ,,,,,,,3.8990 ,6.3780 ,4.4000 ,4.8710 ,4.3497 ,4.1265 ,4.6509 
2013/11/25,,6.1531 ,,,,,,,3.8470 ,6.3780 ,4.4000 ,4.8910 ,4.3697 ,4.1215 ,4.6159 
2013/11/26,,6.1545 ,,,,,,,3.7460 ,6.5820 ,4.4000 ,4.9110 ,4.3497 ,4.1067 ,4.6059 
2013/11/27,,6.1504 ,,,,,,,3.7640 ,6.7040 ,4.4000 ,4.8610 ,4.3997 ,4.1017 ,4.5511 
2013/11/28,,6.1513 ,,,,,,,3.7460 ,6.5550 ,4.4000 ,4.8610 ,4.3897 ,4.0472 ,4.4313 
2013/11/29,,6.1514 ,,,,,,,3.7260 ,6.3650 ,4.4000 ,4.7710 ,4.3101 ,3.9787 ,4.3612 
2013/11/30,,,,,,6.00 ,,,,,,,,,
2013/12/02,,6.1527 ,,,,,,,3.7480 ,6.2630 ,4.4000 ,4.6948 ,4.4000 ,4.0385 ,4.4812 
2013/12/03,,6.1557 ,,,,,,,3.7250 ,6.2800 ,4.4000 ,4.6948 ,4.3600 ,4.0484 ,4.4412 
2013/12/04,,6.1488 ,,,,,,,3.7235 ,6.2350 ,4.4000 ,4.6498 ,4.3600 ,4.0029 ,4.4262 
2013/12/05,,6.1507 ,,,,,,,3.7030 ,6.0800 ,4.4000 ,4.5355 ,4.4100 ,4.0341 ,4.4962 
2013/12/06,,6.1377 ,,,,,,,3.7000 ,5.5960 ,4.4050 ,4.4920 ,4.4193 ,4.0364 ,4.5162 
2013/12/09,,6.1213 ,,,,,,,3.6200 ,5.4500 ,4.4689 ,4.5350 ,4.4608 ,4.0364 ,4.5413 
2013/12/10,,6.1210 ,,,,,,,3.5580 ,5.2960 ,4.5237 ,4.5574 ,4.4820 ,4.0284 ,4.6012 
2013/12/11,,6.1204 ,,,,,,,3.5100 ,5.2380 ,4.5771 ,4.5517 ,4.4942 ,4.0489 ,4.6213 
2013/12/12,,6.1300 ,,,,,,,3.4600 ,5.4155 ,4.6247 ,4.6017 ,4.4792 ,4.0336 ,4.5913 
2013/12/13,,6.1327 ,,,,,,,3.4321 ,5.4230 ,4.6657 ,4.5714 ,4.4641 ,4.0340 ,4.5411 
2013/12/16,,6.1310 ,,,,,,,3.4470 ,5.5570 ,4.7045 ,4.6502 ,4.5285 ,4.0390 ,4.5539 
2013/12/17,,6.1296 ,,,,,,,3.4700 ,6.2350 ,4.7335 ,4.7802 ,4.5905 ,4.0290 ,4.5639 
2013/12/18,,6.1312 ,,,,,,,3.5880 ,6.7650 ,4.7634 ,5.1202 ,4.8390 ,4.0689 ,4.5814 
2013/12/19,,6.1399 ,,,,,,,3.8460 ,7.1012 ,4.8013 ,5.2702 ,4.9614 ,4.0953 ,4.6016 
2013/12/20,,6.1413 ,,,,,,,3.9270 ,7.5300 ,4.8353 ,5.2702 ,4.9577 ,4.1053 ,4.6016 
2013/12/23,,6.1374 ,,,,,,,4.5150 ,7.6560 ,4.8656 ,5.3962 ,5.0413 ,4.1253 ,4.6017 
2013/12/24,,6.1355 ,,,,,,,4.1450 ,6.6050 ,4.8856 ,5.1707 ,4.8796 ,4.1546 ,4.5566 
2013/12/25,,,,,,,,,4.0500 ,6.5090 ,4.9034 ,5.0747 ,4.8068 ,4.1546 ,4.5666 
2013/12/26,,,,,,,,,4.0010 ,6.5700 ,4.9203 ,5.0547 ,4.7843 ,4.1546 ,4.5579 
2013/12/27,,6.1384 ,,,,,,,3.5130 ,6.4920 ,4.9361 ,4.9547 ,4.7501 ,4.1496 ,4.5437 
2013/12/30,,6.1327 ,,,,,,,3.2050 ,6.1220 ,4.9485 ,4.9547 ,4.7351 ,4.1522 ,4.5437 
2013/12/31,,6.1250 ,,,,6.00 ,,,3.1480 ,5.9130 ,4.9606 ,4.7457 ,4.6202 ,4.2189 ,4.5518 
2014/01/02,,6.1117 ,,,,,,,3.1310 ,5.9100 ,4.9677 ,4.8457 ,4.6709 ,4.2251 ,4.6018 
2014/01/03,,6.1193 ,,,,,,,3.0060 ,6.2010 ,4.9757 ,5.1367 ,4.7890 ,4.2310 ,4.6415 
2014/01/06,,6.1205 ,,,,,,,2.9200 ,6.4750 ,4.9824 ,5.4107 ,4.7464 ,4.2132 ,4.6569 
2014/01/07,,6.1180 ,,,,,,,2.8750 ,5.9250 ,4.9869 ,5.2607 ,4.6691 ,4.2503 ,4.6420 
2014/01/08,,6.1155 ,,,,,,,2.8300 ,5.6500 ,4.9904 ,4.9857 ,4.4682 ,4.1810 ,4.5919 
2014/01/09,,6.1222 ,,,,,,,2.7940 ,6.3140 ,4.9929 ,5.3177 ,4.5811 ,4.1839 ,4.5969 
2014/01/10,,6.1147 ,,,,,,,2.7660 ,5.6750 ,4.9934 ,4.9982 ,4.3291 ,4.1339 ,4.6016 
2014/01/13,,6.1021 ,,,,,,,2.7380 ,6.4650 ,4.9955 ,4.9482 ,4.2092 ,4.0615 ,4.5970 
2014/01/14,,6.1032 ,,,,,,,2.7395 ,6.4842 ,4.9977 ,4.9530 ,4.1935 ,4.0384 ,4.6020 
2014/01/15,,6.1032 ,,,,,,,2.7513 ,6.7420 ,4.9997 ,4.9530 ,4.1609 ,3.9984 ,4.5523 
2014/01/16,,6.1043 ,,,,,,,2.7723 ,6.6930 ,4.9999 ,4.9040 ,4.2102 ,3.9584 ,4.5871 
2014/01/17,,6.0998 ,,,,,,,2.8170 ,6.9640 ,5.0002 ,5.1750 ,4.3207 ,3.9163 ,4.5969 
2014/01/20,,6.1000 ,,,,,,,3.8880 ,7.4720 ,5.0001 ,5.3830 ,4.4804 ,3.8910 ,4.5923 
2014/01/21,,6.0967 ,,,,,,,3.6410 ,7.4270 ,5.0001 ,5.3380 ,4.3130 ,3.7799 ,4.5423 
2014/01/22,,6.1069 ,,,,,,,3.6760 ,6.9500 ,5.0001 ,4.8610 ,4.0259 ,3.7300 ,4.5023 
2014/01/23,,6.1141 ,,,,,,,3.7000 ,6.7080 ,5.0001 ,4.7190 ,3.9531 ,3.6974 ,4.4825 
2014/01/24,,6.1143 ,,,,,,,3.7193 ,6.8170 ,5.0001 ,4.7190 ,3.9031 ,3.6780 ,4.5123 
2014/01/26,,,,,,,,,4.4000 ,6.9950 ,5.0001 ,4.8970 ,3.9638 ,3.6390 ,4.4777 
2014/01/27,,6.1216 ,,,,,,,4.5340 ,6.8300 ,5.0001 ,4.7320 ,4.0586 ,3.6054 ,4.4802 
2014/01/28,,6.1188 ,,,,,,,4.8477 ,7.3330 ,5.0001 ,5.0350 ,4.0989 ,3.6054 ,4.5027 
2014/01/29,,6.1182 ,,,,,,,4.8000 ,7.1920 ,5.0001 ,4.8940 ,4.1048 ,3.6044 ,4.5102 
2014/01/30,,6.1230 ,,,,,,,4.4350 ,5.4410 ,5.0001 ,3.9885 ,4.0136 ,3.6094 ,4.5019 
2014/01/31,,,,,,6.00 ,,,,,,,,,
2014/02/04,,6.1254 ,,,,,,,,,,,,,
2014/02/05,,6.1212 ,,,,,,,,,,,,,
2014/02/06,,6.1182 ,,,,,,,,,,,,,
2014/02/07,,6.1184 ,,,,,,,4.2700 ,5.4000 ,5.0001 ,3.9680 ,3.7636 ,3.5653 ,4.4781 
2014/02/08,,,,,,,,,4.2500 ,5.8110 ,5.0001 ,4.2290 ,3.4764 ,3.5839 ,4.4680 
