date,syhg,mtkc,gysy,fdc,,,
2017-09-04,2780.79,3759.89,2894.59,4817.55,,,
2017-09-05,2777.64,3733.85,2877.58,4854.05,,,
2017-09-06,2796.35,3743.55,2878.11,4853.96,,,
2017-09-07,2769.82,3666.35,2872.04,4959.01,,,
2017-09-08,2770.4,3703.17,2874.52,4963.31,,,
2017-09-11,2776.25,3740.79,2877.49,4949.33,,,
2017-09-12,2770.47,3764.88,2869.52,4921.18,,,
2017-09-13,2770.1,3789.69,2873.49,4952.26,,,
2017-09-14,2764.04,3708.32,2870.9,5058.43,,,
2017-09-15,2751.58,3560.54,2868.03,5145.33,,,
2017-09-18,2753.02,3574.8,2869.7,5116.76,,,
2017-09-19,2747.42,3569.92,2862.71,5203.73,,,
2017-09-20,2730.45,3624.65,2872.94,5190.8,,,
2017-09-21,2718.18,3541.17,2849.31,5106.88,,,
2017-09-22,2707.11,3526.6,2833.41,5085.18,,,
2017-09-25,2698.1,3467.89,2819.38,4886.07,,,
2017-09-26,2711.41,3532.94,2821.06,4913.79,,,
2017-09-27,2707.05,3579.85,2823.81,4950.94,,,
2017-09-28,2685.55,3538.43,2811.52,4876.41,,,
2017-09-29,2691.94,3537.61,2825.17,4889.36,,,
2017-10-09,2699.82,3531.82,2850.86,4933.78,,,
2017-10-10,2701.46,3482.41,2866.68,4937.45,,,
2017-10-11,2706.36,3478.25,2870.97,4930.66,,,
2017-10-12,2685.78,3417.17,2866.92,4912.2,,,
2017-10-13,2687.23,3452.1,2922.58,4917.74,,,
2017-10-16,2655.94,3427.16,2884.49,4840.49,,,
2017-10-17,2660.97,3390.57,2882.16,4855.16,,,
2017-10-18,2664.6,3348.3,2878.81,4845.46,,,
2017-10-19,2640.38,3288.65,2851.84,4801.67,,,
2017-10-20,2643.68,3329.34,2868.32,4858.32,,,
2017-10-23,2655.76,3321.74,2889.13,4872.11,,,
2017-10-24,2671.78,3328.7,2883.32,4926.61,,,
2017-10-25,2674.68,3348.11,2893.45,4956.05,,,
2017-10-26,2679.15,3389.13,2887.93,4942.86,,,
2017-10-27,2673.97,3339.36,2870.58,4923.84,,,
2017-10-30,2672.58,3248.23,2829.51,4886.33,,,
2017-10-31,2673.45,3276.81,2836.99,4921.66,,,
2017-11-01,2710.54,3260.88,2833.22,4919.32,,,
2017-11-02,2697.02,3261.55,2814.49,4894.98,,,
2017-11-03,2695.24,3201,2797.42,4829.53,,,
2017-11-06,2711.78,3229.22,2812.03,4797.08,,,
2017-11-07,2766.21,3262.53,2829.85,4828.09,,,
2017-11-08,2750.48,3270.2,2837.67,4832.98,,,
2017-11-09,2764.19,3346.65,2850.74,4858.02,,,
2017-11-10,2724.96,3290.57,2838.91,4834.42,,,
2017-11-13,2734.45,3345.17,2824.64,4824.9,,,
2017-11-14,2701.17,3389.81,2822.52,4851.44,,,
2017-11-15,2670.75,3352.34,2801.82,4847.08,,,
2017-11-16,2653.17,3294.55,2782.11,4896.14,,,
2017-11-17,2636.96,3206.65,2744.41,4846.41,,,
2017-11-20,2633.88,3241.8,2742.89,4836.27,,,
2017-11-21,2633.01,3216.82,2745.78,4960.44,,,
2017-11-22,2683.95,3285.69,2750.42,4977.8,,,
2017-11-23,2647.65,3234.83,2709.25,4872.95,,,
2017-11-24,2656.39,3269.66,2713.92,4912.28,,,
2017-11-27,2644.62,3252,2704.97,4876.12,,,
2017-11-28,2629.88,3327.22,2712.9,4858.4,,,
2017-11-29,2637.57,3376.38,2719.9,5047.89,,,
2017-11-30,2640.6,3369.62,2701.75,4922.45,,,
2017-12-01,2650.54,3336.38,2708.45,4928.77,,,
2017-12-04,2677.78,3318.66,2690.45,4892.92,,,
2017-12-05,2678.01,3259.97,2668.83,4855.28,,,
2017-12-06,2693.32,3265.02,2670.9,4850.74,,,
2017-12-07,2684.37,3174.56,2664.63,4842.35,,,
2017-12-08,2677.33,3191.65,2680.57,4851.23,,,
2017-12-11,2684.58,3218.81,2692.68,4879.56,,,
2017-12-12,2669.7,3160.27,2668.97,4849.68,,,
2017-12-13,2671.15,3191.71,2687.97,4859.26,,,
2017-12-14,2676.94,3183.08,2694.97,4854.68,,,
2017-12-15,2664.35,3147.39,2687.42,4791.95,,,
2017-12-18,2653.78,3273.78,2686.22,4753.84,,,
2017-12-19,2671.66,3274.25,2698.45,4794.87,,,
2017-12-20,2685.75,3256.9,2691.67,4735.58,,,
2017-12-21,2684.14,3252.88,2708.22,4814.21,,,
2017-12-22,2721.92,3273.15,2721.52,4810.54,,,
2017-12-25,2691.44,3221.11,2689.52,4840.11,,,
2017-12-26,2703.3,3230.34,2707.56,4865.6,,,
2017-12-27,2693.54,3283.83,2689.44,4843.78,,,
2017-12-28,2707.05,3339.64,2680.85,4845.35,,,
2017-12-29,2695.94,3321.33,2681.59,4910.39,,,
2018-01-02,2793.83,3430.79,2708.59,5041.19,,,
2018-01-03,2825.33,3421.26,2747.3,5070.75,,,
2018-01-04,2949.54,3454.38,2741.66,5107.72,,,
2018-01-05,2963.63,3438.43,2740.09,5289.07,,,
2018-01-08,2970.97,3579.89,2743.15,5404.35,,,
2018-01-09,2950.3,3563.84,2730.01,5422.88,,,
2018-01-10,2986.83,3522.88,2722.22,5408.18,,,
2018-01-11,2954.54,3466.25,2722.29,5401.02,,,
2018-01-12,2956.38,3463.4,2705.81,5443.44,,,
2018-01-15,2961,3329.3,2664.36,5455.14,,,
2018-01-16,2921.09,3338.8,2672.14,5745.45,,,
2018-01-17,2886.4,3374.64,2669.54,5677.94,,,
2018-01-18,2884.5,3395.29,2663.42,5644.82,,,
2018-01-19,2892.1,3421.62,2655.85,5606.97,,,
2018-01-22,2855.97,3474.62,2670.7,5625.53,,,
2018-01-23,2882.65,3499.56,2665.92,5750.67,,,
2018-01-24,2954.23,3462.57,2677.28,5739.07,,,
2018-01-25,2952.08,3512.54,2682.04,5661.55,,,
2018-01-26,2964.68,3507.44,2672.91,5722.67,,,
2018-01-29,2990.35,3593.31,2657.54,5658.49,,,
2018-01-30,2940.4,3586.8,2643.72,5532.78,,,
2018-01-31,2878.96,3560.38,2581.15,5579.14,,,
2018-02-01,2825.07,3492.1,2508.51,5480.1,,,
2018-02-02,2908.82,3687.15,2496.59,5473.24,,,
2018-02-05,2922.86,3758.54,2489.45,5486.84,,,
2018-02-06,2800.9,3596.88,2404.91,5231.16,,,
2018-02-07,2755.49,3551.41,2403.35,4989.29,,,
2018-02-08,2672.5,3440.87,2412.37,4958.66,,,
2018-02-09,2540.4,3201.34,2338.98,4702.48,,,
2018-02-12,2538.03,3206.69,2362.82,4784.23,,,
2018-02-13,2549.94,3234.4,2364.71,4871.75,,,
2018-02-14,2543.15,3281.54,2370.28,4898.94,,,
2018-02-22,2597.59,3348.68,2400.69,4977.45,,,
2018-02-23,2628.28,3414.68,2421.95,5035.77,,,
2018-02-26,2666.17,3448.61,2460.5,5016.19,,,
2018-02-27,2643.15,3326.89,2470.55,4920,,,
2018-02-28,2606.64,3323.34,2472.72,4941.57,,,
2018-03-01,2613.49,3299.39,2486.26,4929.92,,,
2018-03-02,2599.77,3249.78,2492.87,4917.22,,,
2018-03-05,2617.13,3215.02,2501.4,4924.61,,,
2018-03-06,2643.95,3312.75,2509.01,5069.54,,,
2018-03-07,2622.44,3245.18,2509.6,5015.73,,,
2018-03-08,2628.86,3251.89,2552.06,5064.14,,,
2018-03-09,2629.69,3240.4,2560.09,5064.03,,,
2018-03-12,2666.39,3269.65,2569.82,4995.64,,,
2018-03-13,2648.5,3255.99,2549.8,4978.94,,,
2018-03-14,2648.85,3267.35,2535.31,4972.31,,,
2018-03-15,2637.6,3275.99,2530.63,4953.82,,,
2018-03-16,2628.66,3212.3,2522.82,4970.88,,,
2018-03-19,2662.3,3106.13,2528.84,4893.9,,,
2018-03-20,2723.45,3117.49,2526.51,4873.99,,,
2018-03-21,2736.08,3099.85,2517.18,4890.45,,,
2018-03-22,2732.34,3094.83,2508.49,4839.23,,,
2018-03-23,2676.75,2959.47,2412.19,4680.78,,,
2018-03-26,2638.3,2922.73,2422.99,4658.58,,,
2018-03-27,2655.66,2957.22,2471.79,4729.57,,,
2018-03-28,2594.02,2910.97,2465.97,4716.42,,,
2018-03-29,2647.78,2972.09,2478.75,4898.61,,,
2018-03-30,2620.93,2972.19,2492.53,4852.31,,,
2018-04-02,2601.69,2965.04,2486.49,4860.47,,,
2018-04-03,2576.58,2909.54,2465.12,4819.04,,,
2018-04-04,2586.91,2877.94,2450.73,4791.76,,,
2018-04-09,2622.76,2861.86,2446.67,4758.64,,,
2018-04-10,2679.87,2908.41,2457.91,4850.51,,,
2018-04-11,2722.41,2892.96,2464.55,4900.45,,,
2018-04-12,2727.27,2849.9,2448.91,4852.86,,,
2018-04-13,2683.29,2868.2,2437.39,4817.88,,,
2018-04-16,2648.85,2790.68,2416.36,4693.57,,,
2018-04-17,2590.44,2766.7,2382.03,4629.51,,,
2018-04-18,2642.43,2796.68,2385,4657.86,,,
2018-04-19,2653.71,2861.96,2399.97,4677.27,,,
2018-04-20,2614.65,2804.1,2364.97,4608.13,,,
2018-04-23,2604.13,2817.95,2358.83,4595.92,,,
2018-04-24,2646.71,2862.34,2389.92,4712.82,,,
2018-04-25,2606.3,2828.6,2388.82,4669.01,,,
2018-04-26,2589.76,2801.16,2351.23,4585.77,,,
2018-04-27,2627.04,2826.86,2377.33,4572.67,,,
2018-05-02,2637.82,2772.54,2382.09,4561.03,,,
2018-05-03,2693.14,2788.89,2392.62,4572.29,,,
2018-05-04,2698.02,2795.22,2395.16,4566.27,,,
2018-05-07,2758.97,2864.73,2423.58,4631.73,,,
2018-05-08,2744.43,2879.61,2434.69,4701.47,,,
2018-05-09,2782.65,2880.85,2439.03,4671.58,,,
2018-05-10,2813.99,2917.36,2442.58,4700.1,,,
2018-05-11,2795.39,2933.02,2423.12,4658.15,,,
2018-05-14,2765.52,2919.1,2421.99,4634.24,,,
2018-05-15,2772.99,2917.41,2446.45,4657.91,,,
2018-05-16,2760.22,2901.4,2441.82,4620.69,,,
2018-05-17,2783,2904.36,2435.46,4602.3,,,
2018-05-18,2905.93,3003.26,2455.48,4630.75,,,
2018-05-21,2876.31,2996.95,2476.31,4629.34,,,
2018-05-22,2885.11,2972,2484.95,4577.83,,,
2018-05-23,2785.94,2836.7,2478.49,4525.05,,,
2018-05-24,2781.27,2840.77,2460.65,4509.29,,,
2018-05-25,2748.05,2813.21,2439.45,4493.82,,,
2018-05-28,2725.5,2800.13,2413.67,4459.93,,,
2018-05-29,2720.32,2817.34,2401.73,4403.26,,,
2018-05-30,2640.98,2701.66,2332.58,4275.29,,,
2018-05-31,2709.27,2738.07,2366,4338.58,,,
2018-06-01,2695.73,2761,2352.56,4345.48,,,
2018-06-04,2700.91,2774.91,2352.52,4423.3,,,
2018-06-05,2622.3,2772.53,2367.67,4449.1,,,
2018-06-06,2613.22,2787.06,2365.09,4417.92,,,
2018-06-07,2600.59,2811.85,2344.37,4460.15,,,
2018-06-08,2576.6,2746.86,2313.75,4368.56,,,
2018-06-11,2533.62,2729.15,2306.02,4407.84,,,
2018-06-12,2565.92,2787.47,2329.61,4432.2,,,
2018-06-13,2560.81,2758.67,2310.57,4412.23,,,
2018-06-14,2554.07,2782.66,2305.79,4392.71,,,
2018-06-15,2538.24,2819.84,2275.25,4413.18,,,
2018-06-19,2448.41,2707,2158.34,4187.14,,,
2018-06-20,2443.61,2727.17,2169.65,4244.45,,,
2018-06-21,2424.7,2758.21,2131.09,4225.97,,,
2018-06-22,2414.36,2785.46,2134.41,4265.15,,,
2018-06-25,2403.88,2725.75,2124.14,4137.37,,,
2018-06-26,2397.12,2675.83,2123.46,4027.63,,,
2018-06-27,2437.38,2653.11,2115.81,3931.05,,,
2018-06-28,2456.23,2615.7,2096.75,3881.83,,,
2018-06-29,2489.62,2662.12,2131.24,3984.69,,,
2018-07-02,2423.29,2565.68,2105.79,3808.96,,,
2018-07-03,2434.86,2557.36,2126.85,3840.22,,,
2018-07-04,2414.62,2547.78,2117.01,3764.08,,,
2018-07-05,2400.88,2479.68,2076.74,3698.18,,,
2018-07-06,2394.36,2478.97,2065.04,3694.22,,,
2018-07-09,2461.28,2508.18,2093.5,3780.72,,,
2018-07-10,2487.86,2493.95,2100.2,3822.48,,,
2018-07-11,2437.99,2420.25,2059.6,3727.37,,,
2018-07-12,2460.45,2469.89,2099.63,3795.34,,,
2018-07-13,2460.54,2458.1,2099.68,3799.35,,,
2018-07-16,2463.1,2487.46,2096.2,3749.3,,,
2018-07-17,2418.78,2462.49,2097.87,3748.41,,,
2018-07-18,2424.9,2445.69,2131.82,3698.46,,,
2018-07-19,2432.66,2437.08,2124.46,3683.85,,,
2018-07-20,2469.99,2456.26,2153.8,3739.88,,,
2018-07-23,2489.93,2517.33,2173.57,3814.67,,,
2018-07-24,2528.54,2580.13,2198.54,3902.12,,,
2018-07-25,2528.86,2582.29,2185.83,3897.36,,,
2018-07-26,2534.04,2571.33,2202.3,3887.11,,,
2018-07-27,2552.17,2579.76,2186.63,3874.43,,,
2018-07-30,2546.25,2587.79,2189.4,3851.69,,,
2018-07-31,2600.71,2563.82,2187.52,3895.34,,,
2018-08-01,2546.34,2502.94,2158.31,3771.94,,,
2018-08-02,2508,2459.53,2113.7,3662.15,,,
2018-08-03,2509.05,2500.12,2111.53,3624.97,,,
2018-08-06,2488.69,2493.76,2075.76,3552.8,,,
2018-08-07,2596.39,2572.87,2111.9,3662.6,,,
2018-08-08,2585.61,2559.17,2095.79,3616.17,,,
2018-08-09,2588.71,2578.43,2123.22,3708.46,,,
2018-08-10,2565.08,2557.94,2108.05,3764.49,,,
2018-08-13,2562.28,2559,2103.63,3720.78,,,
2018-08-14,2576.37,2579.84,2107.16,3675.96,,,
2018-08-15,2527.4,2515.16,2066.18,3621.81,,,
2018-08-16,2483.98,2494.22,2043.57,3623.57,,,
2018-08-17,2446.06,2507.76,2022.2,3588.67,,,
2018-08-20,2483.25,2523.14,2028.56,3622.96,,,
2018-08-21,2496.59,2530.04,2039.62,3659.94,,,
2018-08-22,2489.54,2539.18,2017.62,3633.03,,,
2018-08-23,2520.04,2515.97,2022.41,3611.32,,,
2018-08-24,2519.86,2492.82,2018.78,3612.52,,,
2018-08-27,2574.94,2541.22,2046.35,3712.32,,,
2018-08-28,2576.99,2559.33,2045.89,3710.83,,,
2018-08-29,2561.93,2548.46,2033.83,3720.96,,,
2018-08-30,2547.18,2510.45,2020.52,3679.06,,,
2018-08-31,2541.92,2495.11,2003.78,3702.2,,,
2018-09-03,2538.13,2480.42,2005.82,3687.93,,,
2018-09-04,2566.77,2500.74,2024.06,3737.27,,,
2018-09-05,2509.49,2443.62,1999.84,3663.36,,,
2018-09-06,2508.36,2437.13,1996.47,3610.25,,,
2018-09-07,2513.19,2507.72,2002.26,3634.28,,,
2018-09-10,2517.53,2487.33,1985.05,3633.91,,,
2018-09-11,2521.72,2437.31,1984.28,3609.31,,,
2018-09-12,2502.87,2437.35,1985.31,3601.57,,,
2018-09-13,2567.44,2463.73,2005.34,3626.89,,,
2018-09-14,2546.03,2467.76,2001.97,3630.7,,,
2018-09-17,2535.58,2425.6,1989.84,3580.87,,,
2018-09-18,2566.65,2475.05,2014.8,3628.17,,,
2018-09-19,2613.01,2507.23,2031.98,3746.05,,,
2018-09-20,2611.19,2498.52,2030.36,3733.31,,,
2018-09-21,2628.36,2581.25,2044.74,3841.84,,,
2018-09-25,2625.35,2564.46,2041.19,3724.53,,,
2018-09-26,2678.13,2575.95,2042.08,3727.56,,,
2018-09-27,2659.3,2584.85,2030.87,3691.55,,,
2018-09-28,2689.26,2595.43,2042.07,3695.91,,,
2018-10-08,2562.95,2548.77,1995.04,3525.68,,,
2018-10-09,2613.7,2619.23,1990.11,3509.28,,,
2018-10-10,2621.31,2651.03,2000.51,3505.93,,,
2018-10-11,2474.5,2525.49,1881.25,3287.2,,,
2018-10-12,2514.08,2580.04,1859.5,3315.09,,,
2018-10-15,2490.52,2495.09,1828.26,3250.78,,,
2018-10-16,2493.91,2459.75,1808.74,3167.51,,,
2018-10-17,2472.56,2506.3,1816.88,3196.72,,,
2018-10-18,2355.09,2383.6,1766.48,3127.79,,,
2018-10-19,2388.53,2422.21,1793.73,3224.38,,,
2018-10-22,2472.25,2518.22,1868.62,3371.53,,,
2018-10-23,2402.51,2489.48,1842.02,3307.4,,,
2018-10-24,2383.81,2519.83,1841.59,3337.39,,,
2018-10-25,2375.12,2520.95,1829.88,3412.3,,,
2018-10-26,2381.88,2573.77,1838.83,3484.85,,,
2018-10-29,2350.95,2491.7,1815.52,3414.92,,,
2018-10-30,2369.27,2501.88,1828.11,3475.55,,,
2018-10-31,2385.88,2532.72,1854.59,3517.32,,,
2018-11-01,2372.98,2512.21,1856.68,3536.86,,,
2018-11-02,2409.69,2553.66,1901.73,3575.15,,,
2018-11-05,2423.38,2550.98,1917.98,3560.4,,,
2018-11-06,2433.04,2548.04,1912.71,3601.95,,,
2018-11-07,2396.32,2524.49,1906.91,3570.75,,,
2018-11-08,2400.67,2533.74,1901.88,3569.02,,,
2018-11-09,2354.26,2507.37,1889.48,3545.57,,,
2018-11-12,2388.64,2521.51,1944.43,3612.43,,,
2018-11-13,2400.22,2537.93,1973.99,3664.54,,,
2018-11-14,2361.11,2530.31,1968.13,3692.11,,,
2018-11-15,2388.67,2556.7,1995.63,3742.29,,,
2018-11-16,2406.38,2547.43,2004.24,3818.53,,,
2018-11-19,2424.71,2565.86,2024.48,3938.42,,,
2018-11-20,2377.22,2503.66,1966.54,3835.9,,,
2018-11-21,2351.18,2496.19,1971.21,3877.87,,,
2018-11-22,2342.42,2483.06,1967.34,3853.4,,,
2018-11-23,2279.39,2409.75,1898.53,3711.27,,,
2018-11-26,2252.94,2383.2,1899.39,3722.1,,,
2018-11-27,2258.43,2379.98,1903.74,3704.74,,,
2018-11-28,2279.68,2407.93,1917.5,3767,,,
2018-11-29,2251.65,2369.28,1881.72,3674.59,,,
2018-11-30,2273.48,2386.13,1892.41,3692.11,,,
2018-12-03,2338.08,2440.98,1939.99,3747.55,,,
2018-12-04,2339.18,2453.96,1958.77,3716.5,,,
2018-12-05,2315.25,2434.63,1947.65,3708.96,,,
2018-12-06,2281.03,2402.93,1919.7,3663.31,,,
2018-12-07,2278.29,2441.19,1934.34,3678.47,,,
2018-12-10,2291.21,2406.68,1916.65,3622.78,,,
2018-12-11,2286.74,2404.38,1921.88,3692.22,,,
2018-12-12,2292.91,2407.64,1931.71,3721.92,,,
2018-12-13,2321.29,2423.08,1950.06,3790.92,,,
2018-12-14,2293.98,2383.71,1927.11,3703.19,,,
2018-12-17,2310.76,2386.9,1924.8,3718.31,,,
2018-12-18,2269.51,2359.97,1919.27,3635.68,,,
2018-12-19,2219.65,2333.9,1904.01,3624.93,,,
2018-12-20,2215.33,2335.95,1908.41,3624.97,,,
2018-12-21,2209.1,2312.63,1899.3,3545.14,,,
2018-12-24,2233.46,2319.18,1901.2,3535.84,,,
2018-12-25,2180.65,2270.18,1882.27,3511.13,,,
2018-12-26,2182.33,2243.61,1884.91,3507.23,,,
2018-12-27,2105.76,2238.61,1872,3470.29,,,
2018-12-28,2063.98,2237.62,1884.67,3496.73,,,
2019-01-02,2048.49,2208.52,1864.45,3469.66,,,
2019-01-03,2057.15,2201.11,1855.73,3465.51,,,
2019-01-04,2086.26,2247.45,1879.77,3555.57,,,
2019-01-07,2114.89,2277.6,1899.38,3582.78,,,
2019-01-08,2134.92,2282.47,1910.21,3563.8,,,
2019-01-09,2154.11,2286.01,1903.11,3586.56,,,
2019-01-10,2141.82,2289.74,1898.05,3557.87,,,
2019-01-11,2157.56,2320.13,1903.47,3582.82,,,
2019-01-14,2138.16,2359.9,1895.88,3556.1,,,
2019-01-15,2153.12,2345.57,1905.63,3581.48,,,
2019-01-16,2157.85,2379.25,1905.75,3595.08,,,
2019-01-17,2142.52,2413.81,1895.21,3576.15,,,
2019-01-18,2157.37,2451.37,1908.94,3614.6,,,
2019-01-21,2176.12,2462.49,1914.96,3603.36,,,
2019-01-22,2143.36,2418.52,1894.38,3588.63,,,
2019-01-23,2144.91,2406.73,1895.71,3581.28,,,
2019-01-24,2153.25,2392.04,1897.15,3583,,,
2019-01-25,2160.42,2387.96,1886.17,3608.47,,,
2019-01-28,2172.64,2380.55,1877.64,3597.7,,,
2019-01-29,2169.72,2380.44,1862.72,3624.71,,,
2019-01-30,2172.47,2357.26,1838.14,3638.63,,,
2019-01-31,2185.42,2361.77,1820.97,3632.81,,,
2019-02-01,2200.91,2397.79,1860.27,3675.05,,,
2019-02-11,2211.35,2425.55,1895.77,3728.71,,,
2019-02-12,2223.75,2463.31,1915.36,3749.28,,,
2019-02-13,2274.95,2474.82,1937.85,3811.9,,,
2019-02-14,2272.2,2470.38,1939.32,3820.61,,,
2019-02-15,2248.91,2439.02,1945.82,3745.15,,,
2019-02-18,2304.71,2497.43,1993.13,3845.94,,,
2019-02-19,2302.79,2478.15,1989.88,3851.1,,,
2019-02-20,2301.08,2519.73,1990.13,3898.41,,,
2019-02-21,2289.57,2511.62,1976.87,3855.94,,,
2019-02-22,2306.04,2521.85,2003.02,3914.74,,,
2019-02-25,2393.44,2646.66,2092.62,4130.41,,,
2019-02-26,2378.75,2684.43,2099.13,4100.13,,,
2019-02-27,2389.26,2677.53,2101.37,4148.86,,,
2019-02-28,2392.49,2660.5,2097.75,4130.16,,,
2019-03-01,2405.26,2709.01,2109.6,4159.72,,,
2019-03-04,2423.64,2726.19,2156.34,4284.3,,,
2019-03-05,2434.71,2742.66,2192.14,4390.78,,,
2019-03-06,2464.39,2796.4,2235.94,4415.09,,,
2019-03-07,2468.78,2832.74,2256.47,4381.91,,,
2019-03-08,2353.92,2667.58,2147.11,4158.85,,,
2019-03-11,2392.17,2719.28,2214.99,4252.82,,,
2019-03-12,2429.32,2738.09,2254.91,4305.09,,,
2019-03-13,2397.19,2693.63,2213.11,4383.27,,,
2019-03-14,2403.11,2666.24,2164.61,4293.43,,,
2019-03-15,2428.83,2702.46,2186.2,4422.95,,,
2019-03-18,2491.71,2789.58,2231.17,4566.72,,,
2019-03-19,2516.07,2774.66,2252.76,4548.13,,,
2019-03-20,2501.28,2777.62,2256.48,4581.05,,,
2019-03-21,2507.95,2780.01,2277.3,4595.24,,,
2019-03-22,2504.3,2787.98,2290.48,4615.75,,,
2019-03-25,2456.92,2714.76,2256.83,4523.18,,,
2019-03-26,2399.94,2659.91,2200.18,4435.33,,,
2019-03-27,2430.38,2681.93,2197.8,4487.87,,,
2019-03-28,2383.71,2654.09,2176.05,4401.97,,,
2019-03-29,2423.42,2740.1,2220.11,4619.89,,,
2019-04-01,2492.53,2853.98,2277.16,4776.24,,,
2019-04-02,2501.72,2875.71,2279.09,4798.94,,,
2019-04-03,2528.05,2920.88,2293.57,4868.49,,,
2019-04-04,2566.81,2984.23,2302.73,4881,,,
2019-04-08,2621.95,3038.86,2292.71,4839.82,,,
2019-04-09,2594.11,3010.9,2305.44,4969.47,,,
2019-04-10,2559.48,3015.17,2304.22,4923.22,,,
2019-04-11,2533.97,2957.1,2287.24,4839.16,,,
2019-04-12,2525.54,2945.32,2312.29,4795.51,,,
2019-04-15,2514.04,2949.01,2281.09,4764.53,,,
2019-04-16,2549.18,3038.08,2311.06,4843.92,,,
2019-04-17,2572.28,3089.95,2320.96,4795.57,,,
2019-04-18,2572.86,3082.11,2310.99,4743.11,,,
2019-04-19,2596.7,3182.96,2317.84,4785.81,,,
2019-04-22,2622.53,3090.16,2299.91,4614.72,,,
2019-04-23,2583.84,3035.23,2278.53,4630.18,,,
2019-04-24,2579.34,3070.92,2293.16,4617.09,,,
2019-04-25,2488.07,2928.89,2215.17,4497.09,,,
2019-04-26,2452.08,2881.33,2169.49,4446.4,,,
2019-04-29,2398.4,2821.49,2122.6,4403.81,,,
2019-04-30,2398.45,2853.67,2146.88,4436.7,,,
2019-05-06,2255.66,2682.32,2035.75,4137.68,,,
2019-05-07,2274.81,2724.27,2053.86,4216.43,,,
2019-05-08,2249.7,2678.81,2034.84,4181.54,,,
2019-05-09,2231.92,2643.87,2017.89,4105.36,,,
2019-05-10,2281.1,2719.64,2063.32,4245.67,,,
2019-05-13,2250.14,2708.38,2047.84,4229.27,,,
2019-05-14,2239.61,2674.09,2027.6,4186.16,,,
2019-05-15,2278.04,2736.87,2057.21,4258.68,,,
2019-05-16,2289.19,2764.84,2070.49,4288.12,,,
2019-05-17,2234.84,2668.01,2006.5,4147.64,,,
2019-05-20,2244.36,2619.51,1991.47,4116.64,,,
2019-05-21,2262.69,2678.66,2021.71,4173.72,,,
2019-05-22,2243.13,2674.77,2012.56,4146.85,,,
2019-05-23,2231.86,2661,1984.89,4079.35,,,
2019-05-24,2209.78,2648.13,1987.21,4074.82,,,
2019-05-27,2242.47,2678.92,2019.23,4132.89,,,
2019-05-28,2247.92,2670.47,2028.37,4168.5,,,
2019-05-29,2236.58,2654.28,2029.54,4131.37,,,
2019-05-30,2267.15,2660.46,2039.3,4100.55,,,
2019-05-31,2244.32,2626.38,2047.91,4105.98,,,
2019-06-03,2210.57,2573.9,2037.56,4067.25,,,
2019-06-04,2207.18,2555.5,2015.79,4032.84,,,
2019-06-05,2213.3,2551.85,2015.65,4074.5,,,
2019-06-06,2182.94,2519.43,1989.38,4027.58,,,
2019-06-10,2206.78,2539.72,2010.02,4083.42,,,
2019-06-11,2189.81,2603.36,2058.1,4193.06,,,
2019-06-12,2173.09,2586.8,2049.55,4157.45,,,
2019-06-13,2189.72,2609.57,2048.52,4142.62,,,
2019-06-14,2152.61,2569.3,2019.62,4113.78,,,
2019-06-17,2155.74,2577.53,2018.56,4108.02,,,
2019-06-18,2151.98,2579.26,2018.56,4086.2,,,
2019-06-19,2173.59,2598.61,2048.59,4108.86,,,
2019-06-20,2206.42,2640.36,2103.79,4189.34,,,
2019-06-21,2234.85,2651.52,2130.97,4206.33,,,
2019-06-24,2229.72,2671.41,2118.95,4193.53,,,
2019-06-25,2218.18,2659.32,2103.83,4177.44,,,
2019-06-26,2236.91,2643.61,2096.49,4154.27,,,
2019-06-27,2232.05,2647.19,2096.14,4170.88,,,
2019-06-28,2220.97,2629.05,2091.7,4143.07,,,
2019-07-01,2250.62,2688.47,2126.17,4240.97,,,
2019-07-02,2244.2,2692.89,2113.13,4264.05,,,
2019-07-03,2215.46,2670.15,2124.87,4295.06,,,
2019-07-04,2229.48,2664.36,2128.38,4326.45,,,
2019-07-05,2221.07,2668.64,2120.37,4283.74,,,
2019-07-08,2167.67,2556.1,2061.16,4187.13,,,
2019-07-09,2156.22,2554.21,2053.77,4171.56,,,
2019-07-10,2135.43,2536.94,2042.07,4132.5,,,
2019-07-11,2149.62,2528.91,2047.17,4114.16,,,
2019-07-12,2158.62,2539.49,2045.8,4139.13,,,
2019-07-15,2166.6,2546.76,2054.75,4144.09,,,
2019-07-16,2179.84,2554.09,2056.33,4176.78,,,
2019-07-17,2178.3,2554.93,2048.59,4201.27,,,
2019-07-18,2147.71,2528.63,2015.96,4156.95,,,
2019-07-19,2161.1,2546.33,2032.33,4251.62,,,
2019-07-22,2128.57,2512.72,2000.7,4210.02,,,
2019-07-23,2134.2,2522.39,2016.67,4163.76,,,
2019-07-24,2150.56,2550.04,2027.23,4169.98,,,
2019-07-25,2146.26,2561.27,2027.82,4177.99,,,
2019-07-26,2144.69,2559.52,2036.54,4180.01,,,
2019-07-29,2133.39,2553.21,2042.76,4158.15,,,
2019-07-30,2140.23,2578.63,2048.05,4181.74,,,
2019-07-31,2128.08,2576.38,2040.78,4080.89,,,
2019-08-01,2117.64,2557.97,2038.6,4017.89,,,
2019-08-02,2072.15,2509.59,2013.83,3956.06,,,
2019-08-05,2038.35,2454.79,1986.45,3863.76,,,
